# The King James Version of the Bible
# source: Project Gutenberg #10 (https://www.gutenberg.org/ebooks/10), public domain
# generator: tools/make-corpus.py (word_counts host tool)
# category: Nonfiction
# language-guess: english
# case: as-written
# tokens: 790393
# distinct: 13773
# truncated: top 4000 of 13773 rows
centurion	20
Having	20
Second	19
herb	19
bone	19
leaves	19
pitch	19
drank	19
Gaza	19
Gomorrah	19
Haran	19
Lift	19
Look	19
heifer	19
Abraham’s	19
denied	19
overthrow	19
Moabites	19
suck	19
Cast	19
spent	19
ghost	19
Jacob’s	19
kiss	19
force	19
Gather	19
Zerah	19
conspired	19
Set	19
mouths	19
speedily	19
deed	19
faileth	19
cruel	19
fault	19
thunder	19
darkened	19
legs	19
thrown	19
floods	19
murmured	19
covetousness	19
descended	19
ascended	19
gird	19
proclaim	19
whoring	19
kindle	19
band	19
deals	19
approach	19
committeth	19
safety	19
Those	19
perverse	19
stir	19
bond	19
subdued	19
slayer	19
mightest	19
uprightness	19
dwellest	19
ease	19
vile	19
persecuted	19
instructed	19
calamity	19
sisters	19
magnify	19
bottles	19
league	19
Hazor	19
request	19
offence	19
faithfulness	19
casting	19
foolishness	19
Ramothgilead	19
Amon	19
purposed	19
dragon	19
laboured	19
envy	19
clothing	19
Men	19
despiseth	19
den	19
stumble	19
abound	19
betrayed	19
Antioch	19
lower	18
nights	18
dove	18
cold	18
backward	18
Nineveh	18
heir	18
Perizzites	18
fetched	18
stricken	18
laugh	18
Seeing	18
Maachah	18
communed	18
bad	18
intreated	18
Upon	18
Until	18
vowed	18
wages	18
children’s	18
whomsoever	18
breaking	18
Succoth	18
played	18
hang	18
youngest	18
bade	18
Gershon	18
presented	18
floor	18
maidens	18
stubble	18
Israelites	18
herbs	18
lust	18
fifteenth	18
manna	18
sounded	18
jealous	18
marriage	18
basons	18
shewbread	18
middle	18
hooks	18
hanging	18
hangings	18
kidneys	18
breast	18
fastened	18
rend	18
ignorance	18
burneth	18
black	18
bathe	18
familiar	18
boughs	18
abhor	18
standard	18
cloth	18
Tirzah	18
Libnah	18
Her	18
Kirjathjearim	18
necks	18
Keilah	18
Baalim	18
courses	18
armourbearer	18
Manoah	18
praying	18
sorrowful	18
calves	18
Michal	18
Nabal	18
Asahel	18
base	18
Omri	18
boast	18
Micaiah	18
rage	18
reprove	18
turning	18
Nethinims	18
betray	18
tempest	18
layeth	18
apostle	18
firmament	17
freely	17
crieth	17
Shem	17
Ham	17
uncovered	17
Kadesh	17
victuals	17
putting	17
shot	17
grove	17
shore	17
weighed	17
concubines	17
fatness	17
torn	17
breaketh	17
Ask	17
Elah	17
myrrh	17
twice	17
anguish	17
bondmen	17
health	17
overtake	17
drinketh	17
Hezron	17
threshingfloor	17
longer	17
Horeb	17
dwellings	17
depths	17
melt	17
hewn	17
punished	17
flowers	17
board	17
row	17
THE	17
principal	17
frankincense	17
play	17
Depart	17
longsuffering	17
hidden	17
fellowship	17
leper	17
freewill	17
grant	17
Elishama	17
charger	17
bowl	17
meek	17
stature	17
gathereth	17
uttered	17
pertained	17
hatred	17
Whither	17
Belial	17
desireth	17
siege	17
acknowledge	17
prosperity	17
stripes	17
divisions	17
thirsty	17
try	17
companies	17
lewdness	17
voices	17
husbands	17
rejoiceth	17
twain	17
Abigail	17
oracle	17
happy	17
Athaliah	17
Jehoash	17
account	17
Eliashib	17
estate	17
towers	17
fasting	17
filthy	17
casteth	17
judgeth	17
trusteth	17
Ah	17
unjust	17
ignorant	17
insomuch	17
publicans	17
Caesarea	17
subject	17
Timotheus	17
Ephesus	17
Abel	16
avenged	16
window	16
Sarai	16
Save	16
betwixt	16
needs	16
seemed	16
integrity	16
sepulchres	16
straw	16
reserved	16
discern	16
stuff	16
Except	16
harm	16
preserved	16
content	16
deliverance	16
Naaman	16
Hivites	16
bloody	16
abhorred	16
Uzziel	16
Rise	16
locusts	16
maidservant	16
convocation	16
overthrown	16
Hur	16
lend	16
obedient	16
rows	16
forehead	16
proclaimed	16
chapiters	16
clothe	16
priesthood	16
Whatsoever	16
swine	16
bald	16
beard	16
soever	16
blasphemed	16
accord	16
kinsman	16
quenched	16
Alas	16
Jephunneh	16
wasted	16
bid	16
earnestly	16
Reubenites	16
Aroer	16
springs	16
portions	16
publish	16
dragons	16
Anathoth	16
asleep	16
Call	16
howbeit	16
nay	16
minds	16
highway	16
tumult	16
speakest	16
spears	16
Ner	16
comely	16
musick	16
arrow	16
hideth	16
cymbals	16
Ziba	16
Amasa	16
watchman	16
zeal	16
teacheth	16
considered	16
Heman	16
bases	16
earthquake	16
Rabshakeh	16
scorn	16
Mattaniah	16
Amariah	16
Jehiel	16
footstool	16
forces	16
filthiness	16
roaring	16
devices	16
candle	16
temptation	16
thieves	16
elect	16
parables	16
Capernaum	16
unbelief	16
Christ’s	16
Salute	16
Called	15
Ruth	15
Titus	15
nostrils	15
sixty	15
fountains	15
selfsame	15
stopped	15
Nahor	15
Eliezer	15
obtain	15
thirteen	15
lack	15
pressed	15
brimstone	15
bottle	15
clear	15
rode	15
Bless	15
rods	15
mirth	15
consent	15
Should	15
oak	15
Eliphaz	15
dukes	15
openly	15
baskets	15
ill	15
magicians	15
shortly	15
proved	15
hairs	15
noon	15
blameless	15
Goshen	15
colt	15
sojourneth	15
slow	15
deaf	15
boil	15
dog	15
Seven	15
Miriam	15
pots	15
nether	15
shewing	15
catch	15
pardon	15
proceed	15
birth	15
hallow	15
laver	15
devise	15
weeks	15
trespassed	15
offereth	15
profaned	15
avenge	15
Concerning	15
Kohathites	15
locks	15
Michael	15
visitation	15
winepress	15
wars	15
brooks	15
hinder	15
falling	15
nest	15
Zimri	15
region	15
regardeth	15
wonder	15
wide	15
diligent	15
sendeth	15
Ziklag	15
snares	15
breaches	15
privily	15
beam	15
slothful	15
fasted	15
minded	15
cart	15
Ahitub	15
Ahimaaz	15
Ahimelech	15
Mephibosheth	15
shouting	15
fingers	15
fortress	15
mire	15
Bani	15
builders	15
wheel	15
idol	15
disease	15
wounds	15
followeth	15
entry	15
Eliakim	15
reproached	15
Nebuzaradan	15
granted	15
genealogy	15
Hashabiah	15
Tobiah	15
Artaxerxes	15
Wherein	15
wailing	15
increaseth	15
reins	15
reproof	15
derision	15
godly	15
becometh	15
beholding	15
soweth	15
often	15
wondered	15
consolation	15
arches	15
Shadrach	15
Meshach	15
Abednego	15
Lord’s	15
accuse	15
possible	15
sailed	15
Lazarus	15
exhort	15
uncircumcision	15
godliness	15
General	14
creepeth	14
coats	14
placed	14
Am	14
imagination	14
corrupted	14
winter	14
token	14
Sidon	14
Heth	14
Jebusite	14
Amorite	14
reach	14
Chaldees	14
Canaanite	14
surety	14
wearied	14
wander	14
tempt	14
clave	14
eldest	14
Beware	14
Two	14
favoured	14
stolen	14
conceive	14
Hadad	14
wrapped	14
bank	14
spies	14
state	14
rewarded	14
poverty	14
wentest	14
sceptre	14
wisely	14
join	14
Gershom	14
Amram	14
hitherto	14
frogs	14
groweth	14
midnight	14
leavened	14
firstling	14
worm	14
lightnings	14
Whether	14
vex	14
badgers	14
pattern	14
talent	14
liver	14
consecrated	14
shouted	14
ornaments	14
spreadeth	14
scall	14
shave	14
colour	14
whore	14
enjoy	14
tithe	14
Nethaneel	14
remaining	14
assemble	14
rebel	14
transgress	14
purify	14
reacheth	14
effect	14
outward	14
contend	14
destroying	14
Gadites	14
prolong	14
added	14
beware	14
riseth	14
vexation	14
gall	14
drop	14
crooked	14
Debir	14
Bethhoron	14
Rimmon	14
Barak	14
Awake	14
Jerubbaal	14
wool	14
threshold	14
bows	14
purged	14
bidden	14
leadeth	14
sorry	14
psalteries	14
sending	14
Hushai	14
falsehood	14
ruleth	14
Iddo	14
questions	14
bestowed	14
pull	14
stick	14
repair	14
Medes	14
blasphemy	14
Pashur	14
Jeduthun	14
wondrous	14
pronounced	14
banquet	14
delighteth	14
seeking	14
oppressor	14
chaff	14
storm	14
expectation	14
subjection	14
teachers	14
bride	14
healing	14
accused	14
star	14
Baptist	14
Sadducees	14
question	14
powers	14
testament	14
supper	14
Greeks	14
epistle	14
Knowing	14
Haggai	13
Mark	13
Man	13
giants	13
fashion	13
Eber	13
Ophir	13
Bela	13
steward	13
lamp	13
laughed	13
Ephron	13
ruled	13
prospered	13
meditate	13
lighted	13
mightier	13
strove	13
plenty	13
week	13
troop	13
Mahanaim	13
possessions	13
boldly	13
Edomites	13
doubt	13
dungeon	13
chain	13
Whence	13
Heber	13
Draw	13
Amminadab	13
serpents	13
move	13
drave	13
diseases	13
wist	13
melted	13
commandeth	13
Honour	13
smiteth	13
owner	13
ransom	13
labours	13
overlay	13
candlesticks	13
loops	13
behalf	13
consecrate	13
mitre	13
cake	13
broughtest	13
companion	13
blot	13
hewed	13
abundant	13
thrice	13
reverence	13
accomplish	13
vinegar	13
fully	13
short	13
Among	13
Nebo	13
chased	13
Hermon	13
overflow	13
cleaveth	13
controversy	13
vanities	13
natural	13
town	13
ascend	13
Eglon	13
Gezer	13
Rabbah	13
Hinnom	13
mantle	13
tear	13
inclined	13
robbed	13
fellows	13
carved	13
Sit	13
confirm	13
Obed	13
Hannah	13
petition	13
Abinadab	13
ago	13
garrison	13
psaltery	13
safe	13
reigneth	13
Seek	13
answereth	13
Canst	13
Rechab	13
error	13
confirmed	13
counsellor	13
Through	13
lightning	13
wing	13
chapiter	13
nets	13
ivory	13
consulted	13
disobedient	13
oft	13
Sennacherib	13
Amoz	13
Jedaiah	13
Joppa	13
Ethiopians	13
otherwise	13
purge	13
heaviness	13
flow	13
profitable	13
liar	13
Great	13
delivereth	13
Consider	13
Like	13
afflictions	13
meekness	13
flourish	13
prisoner	13
highest	13
Assyrian	13
Kareah	13
Olives	13
Andrew	13
palsy	13
alms	13
Father’s	13
Martha	13
Silas	13
Festus	13
promises	13
Kings	12
Zephaniah	12
seasons	12
parted	12
drove	12
Enoch	12
Lamech	12
sole	12
Hagar	12
meal	12
waxen	12
saving	12
overthrew	12
sojourned	12
weaned	12
audience	12
merchant	12
pitcher	12
Kedar	12
Syrian	12
Esau’s	12
ours	12
hunt	12
rolled	12
unawares	12
foolishly	12
Hamor	12
earrings	12
departing	12
Anah	12
mules	12
colours	12
Some	12
officer	12
Pharez	12
mock	12
belong	12
plenteous	12
failed	12
yours	12
fainted	12
archers	12
flowing	12
Zichri	12
Abihu	12
streams	12
locust	12
hoof	12
difference	12
strike	12
hyssop	12
Six	12
wear	12
manservant	12
dig	12
spoons	12
coupled	12
hole	12
caul	12
stripped	12
oven	12
erred	12
purified	12
censer	12
purifying	12
None	12
floweth	12
nose	12
servile	12
cursing	12
spoon	12
footmen	12
spy	12
begun	12
vines	12
Hor	12
stream	12
divination	12
gardens	12
several	12
accounted	12
terrors	12
heardest	12
fierceness	12
givest	12
sickle	12
discover	12
skirt	12
draweth	12
troubles	12
Prepare	12
belonged	12
Geba	12
incline	12
Zebah	12
Zalmunna	12
briers	12
Dagon	12
passing	12
Jabeshgilead	12
happened	12
Jabesh	12
watchmen	12
spared	12
delighted	12
Ishbosheth	12
Shephatiah	12
shook	12
Hadarezer	12
Jonadab	12
Barzillai	12
victory	12
devised	12
beams	12
hiss	12
Gehazi	12
holden	12
Huram	12
Hanan	12
Ornan	12
trespasses	12
reported	12
maker	12
scourge	12
offspring	12
imagine	12
depth	12
counsels	12
uprightly	12
evildoers	12
Better	12
doves	12
creatures	12
backsliding	12
watched	12
infirmities	12
Thomas	12
Jonas	12
reasoned	12
crucify	12
cock	12
Magdalene	12
Greek	12
condemnation	12
Agrippa	12
obedience	12
nature	12
Brethren	12
sober	12
Timothy	11
gathering	11
watered	11
closed	11
wife’s	11
handle	11
Japheth	11
finish	11
tops	11
leaf	11
Dedan	11
morter	11
Terah	11
Milcah	11
thirteenth	11
Peradventure	11
Judge	11
Paran	11
lovest	11
intreat	11
speed	11
proceedeth	11
wells	11
Bilhah	11
Happy	11
afterwards	11
speckled	11
absent	11
distressed	11
asketh	11
deceitfully	11
Teman	11
Kenaz	11
observed	11
Er	11
Shelah	11
signet	11
sad	11
lord’s	11
interpreted	11
lean	11
ring	11
arrayed	11
provision	11
straitly	11
oversight	11
divine	11
Beriah	11
blessings	11
utmost	11
bush	11
idle	11
Shew	11
flax	11
post	11
encamp	11
sang	11
fearful	11
Write	11
plainly	11
guile	11
tooth	11
justify	11
pins	11
sufficient	11
sweareth	11
cud	11
flying	11
spit	11
stumblingblock	11
homer	11
Mahli	11
keeping	11
close	11
similitude	11
Abiram	11
pollute	11
Zelophehad	11
Jazer	11
entrance	11
Riblah	11
laying	11
lacked	11
mightily	11
alike	11
stroke	11
sentence	11
axe	11
besiege	11
bag	11
esteemed	11
lowest	11
Hoshea	11
Ashtaroth	11
Megiddo	11
Kedesh	11
Follow	11
Knowest	11
fetters	11
Hold	11
Elihu	11
enlarged	11
lamented	11
Well	11
holes	11
Zobah	11
recovered	11
stablish	11
Hanun	11
robes	11
quench	11
Kidron	11
intent	11
mourneth	11
buckler	11
shining	11
pastures	11
Since	11
eighteenth	11
Hanani	11
ariseth	11
acquaintance	11
workmen	11
Pekah	11
Remaliah	11
Rezin	11
Urijah	11
Joah	11
Gog	11
Jeiel	11
Uzzi	11
moons	11
Harim	11
understandeth	11
Wisdom	11
warn	11
ruin	11
dishonour	11
runneth	11
desolations	11
published	11
hoped	11
throughly	11
perfection	11
stedfast	11
robbers	11
bud	11
waiteth	11
overflowing	11
correction	11
wither	11
brutish	11
quicken	11
exercise	11
scorner	11
unpunished	11
bold	11
reeds	11
precept	11
Prophesy	11
measuring	11
heirs	11
torment	11
Iscariot	11
desiring	11
tradition	11
seats	11
Bethany	11
damnation	11
Pharisee	11
Zacharias	11
Barabbas	11
Being	11
Ananias	11
Achaia	11
carnal	11
overcometh	11
Nehemiah	10
Prophet	10
Amos	10
Saint	10
lights	10
onyx	10
finding	10
kinds	10
Gerar	10
Arphaxad	10
Aram	10
curseth	10
menservants	10
maidservants	10
Zoar	10
Mamre	10
submit	10
beget	10
morsel	10
reproved	10
wandered	10
violently	10
saddled	10
Bethuel	10
bracelets	10
kindly	10
nurse	10
Padanaram	10
birthright	10
sowed	10
overtook	10
Whereas	10
loss	10
bulls	10
Deborah	10
Reuel	10
Beor	10
seventeen	10
peaceably	10
dipped	10
sacks	10
direct	10
attained	10
nourished	10
Israel’s	10
ere	10
Jethro	10
tail	10
harden	10
miracle	10
enchantments	10
Stretch	10
flies	10
dip	10
almost	10
guiltless	10
refreshed	10
knop	10
coupling	10
taches	10
couple	10
forefront	10
curious	10
wreathen	10
pomegranate	10
workman	10
reared	10
pigeons	10
earthen	10
uncle	10
divideth	10
scales	10
owl	10
infirmity	10
cleansing	10
quick	10
appeareth	10
washing	10
glean	10
balances	10
threshing	10
vintage	10
chastise	10
Ammihud	10
recompensed	10
dedication	10
alarm	10
Zin	10
Rehob	10
Dathan	10
famous	10
sunrising	10
riding	10
withstand	10
Kadeshbarnea	10
Jair	10
descend	10
inhabit	10
beforetime	10
Furthermore	10
knewest	10
pervert	10
nails	10
cheer	10
treadeth	10
secrets	10
Rahab	10
Truly	10
brim	10
liers	10
Open	10
Adar	10
Ziph	10
Tabor	10
Ehud	10
notwithstanding	10
highways	10
quietness	10
Millo	10
defend	10
Zidonians	10
spakest	10
Bethlehemjudah	10
dealeth	10
stedfastly	10
Jeroham	10
lifteth	10
presents	10
Pray	10
strait	10
troubleth	10
ancients	10
withholden	10
Against	10
triumph	10
Baanah	10
adversity	10
Bathsheba	10
devoureth	10
blaspheme	10
conspiracy	10
whelps	10
beds	10
Cushi	10
haughty	10
violent	10
stairs	10
lilies	10
maintain	10
pound	10
Him	10
warned	10
murderers	10
rumour	10
Assyrians	10
Uzza	10
Jehoiachin	10
Berechiah	10
Eliel	10
Immer	10
treasuries	10
mindful	10
Declare	10
Shelemiah	10
device	10
dispersed	10
accusation	10
forthwith	10
astonied	10
Sanballat	10
madest	10
Vashti	10
contempt	10
moth	10
poureth	10
hypocrite	10
redeemer	10
gained	10
scattereth	10
satisfy	10
ceaseth	10
founded	10
Remove	10
equity	10
slumber	10
diligence	10
boldness	10
hereafter	10
potter	10
Neriah	10
persecution	10
Belteshazzar	10
Juda	10
Zebedee	10
Sir	10
village	10
remission	10
manifested	10
exhortation	10
lake	10
necessity	10
Cornelius	10
Apollos	10
sufferings	10
Greet	10
Beloved	10
dress	9
Woman	9
flaming	9
enlarge	9
Hivite	9
Jobab	9
entreated	9
journeys	9
vale	9
mistress	9
foreskin	9
talking	9
butter	9
servant’s	9
bake	9
rained	9
wot	9
Lay	9
worth	9
Both	9
camel	9
purchased	9
point	9
dim	9
dreadful	9
leap	9
drought	9
hollow	9
booths	9
Shobal	9
Ezer	9
Bozrah	9
sheaves	9
sheaf	9
obeisance	9
seekest	9
thin	9
befall	9
sack	9
posterity	9
wagons	9
Gera	9
requite	9
groaning	9
takest	9
refuseth	9
regarded	9
mixed	9
quarters	9
although	9
honoured	9
murmurings	9
seethe	9
discomfited	9
proudly	9
eagles	9
betrothed	9
wont	9
push	9
unrighteous	9
sapphire	9
knops	9
needlework	9
foursquare	9
shovels	9
tip	9
consecration	9
Bezaleel	9
defileth	9
proclamation	9
thereunto	9
stiffnecked	9
bestow	9
handful	9
baken	9
whereupon	9
deeper	9
warp	9
woof	9
fit	9
wizards	9
virginity	9
bruised	9
parched	9
Beside	9
Shelomith	9
yearly	9
Nahshon	9
Gershonites	9
serveth	9
Nazarite	9
day’s	9
Anak	9
Hormah	9
proverbs	9
Dibon	9
narrow	9
abiding	9
Hepher	9
proceeded	9
warred	9
avenger	9
Anakims	9
instruct	9
Sion	9
prolonged	9
affrighted	9
snared	9
scorpions	9
stamped	9
hart	9
copy	9
fleece	9
fleeth	9
Ammonite	9
millstone	9
shoe	9
fever	9
madness	9
evils	9
rebellion	9
showers	9
poison	9
shined	9
provided	9
treasury	9
buildeth	9
hewers	9
Makkedah	9
deliverer	9
temples	9
bitterly	9
dens	9
Gaal	9
Gileadite	9
riddle	9
Ashkelon	9
Suffer	9
saluted	9
advice	9
reapers	9
silent	9
Nahash	9
Michmash	9
honeycomb	9
behaved	9
expired	9
covert	9
cruse	9
Cherethites	9
twilight	9
getteth	9
carpenters	9
Hadadezer	9
recorder	9
Smite	9
mule	9
aged	9
prevented	9
Araunah	9
baths	9
persuade	9
cheek	9
helper	9
thirtieth	9
Shebna	9
bridle	9
degrees	9
Adaiah	9
Malchiah	9
Zebadiah	9
ministering	9
castle	9
lifting	9
Jozabad	9
settle	9
preparation	9
praising	9
maids	9
Shealtiel	9
Watch	9
Afterward	9
chamberlains	9
attend	9
durst	9
hedge	9
holdeth	9
perisheth	9
bindeth	9
hireling	9
hasteth	9
stocks	9
uttereth	9
eyelids	9
island	9
necessary	9
shineth	9
burst	9
exalteth	9
glass	9
potter’s	9
babes	9
covetous	9
murder	9
honoureth	9
considereth	9
partaker	9
adulterers	9
converted	9
forgave	9
shortened	9
Nor	9
thrones	9
learning	9
contention	9
hasty	9
